Date	Time	d5 (mm)	d6 (mm)	d7 (mm)	S21 (m/m)	S22 (m/m)	S23 (m/m)	S24 (m/m)	S25 (m/m)	S26 (m/m)	S27 (m/m)	S28 (m/m)	S29 (m/m)	S30 (m/m)	S31 (m/m)	S32 (m/m)	S33 (m/m)	S34 (m/m)	S35 (m/m)	S36 (m/m)	S37 (m/m)	S38 (m/m)	S39 (m/m)	S40 (m/m)
30-05-2022	12:53:50.989	9.668933	18.2984	35.53929	1.633984E-06	3.096244E-07	-1.500456E-06	-1.099789E-08	2.609073E-06	4.144288E-06	-2.817777E-07	-9.32337E-06	-2.569392E-07	1.962648E-06	-1.45552E-06	-2.094217E-07	1.835427E-02	3.891455E-06	4.651296E-07	-4.748385E-06	1.128111E-06	7.831239E-07	3.890661E-06	1.921752E-06
30-05-2022	12:53:50.993	9.665676	18.29438	35.52752	2.031909E-06	-3.219375E-07	-1.592399E-06	-4.537959E-07	3.14932E-06	3.944171E-06	-8.851439E-08	-1.036851E-05	-1.585949E-06	1.963487E-06	-1.417182E-06	-5.529728E-07	1.835427E-02	3.272607E-06	-2.262823E-07	-5.19445E-06	1.076361E-06	9.361009E-07	3.337881E-06	1.935807E-06
30-05-2022	12:53:50.997	9.671994	18.30399	35.53091	1.899179E-06	-3.986359E-07	-1.340427E-06	-1.147852E-06	2.346852E-06	4.755328E-06	-1.666262E-07	-1.060858E-05	-1.563128E-06	1.952042E-06	-1.411438E-06	-3.911527E-07	1.835427E-02	2.500838E-06	-5.070783E-07	-5.632518E-06	9.571768E-07	1.651475E-06	3.34459E-06	5.482015E-07
30-05-2022	12:53:51.001	9.677105	18.2952	35.53185	1.073358E-06	-2.928521E-07	-1.723744E-06	-2.476204E-07	2.84097E-06	5.007916E-06	-1.067847E-07	-1.060755E-05	-1.289048E-06	2.443071E-06	-1.920951E-06	-3.478747E-07	1.835427E-02	3.304509E-06	-1.950167E-07	-5.406096E-06	1.011561E-06	1.574265E-06	3.631126E-06	8.944321E-07
30-05-2022	12:53:51.005	9.673503	18.28817	35.54614	9.410052E-07	6.530277E-07	-1.10971E-06	-1.497868E-07	3.003332E-06	4.586988E-06	-8.123493E-08	-9.554279E-06	-7.486541E-08	2.017917E-06	-1.010344E-06	5.61592E-07	1.835427E-02	3.489584E-06	4.241604E-07	-4.503979E-06	1.234102E-06	2.155999E-06	3.618145E-06	3.89652E-07
30-05-2022	12:53:51.009	9.67115	18.31503	35.5293	1.603999E-06	1.397412E-07	-1.091184E-06	-6.993315E-08	2.80408E-06	4.402164E-06	4.612013E-08	-9.628514E-06	4.628909E-07	1.809909E-06	-8.432066E-07	-4.331993E-08	1.835427E-02	3.667125E-06	3.49302E-07	-4.625697E-06	1.044336E-06	1.289293E-06	4.410553E-06	5.468127E-07
30-05-2022	12:53:51.013	9.66506	18.29803	35.53247	1.561924E-06	-1.089802E-07	-9.727955E-07	-4.189693E-07	2.445605E-06	4.835378E-06	-5.182891E-07	-1.049525E-05	-6.092705E-07	1.809545E-06	-1.421715E-06	-2.154803E-07	1.835427E-02	2.779738E-06	-1.774844E-07	-4.624774E-06	1.067624E-06	1.28704E-06	3.465654E-06	2.091429E-06
30-05-2022	12:53:51.017	9.656409	18.30058	35.53801	1.441857E-06	-5.521368E-07	-1.413103E-06	-4.401255E-07	1.948098E-06	4.247858E-06	-6.971358E-07	-1.035502E-05	-1.665663E-06	2.083191E-06	-2.562075E-06	-9.21598E-07	1.835427E-02	2.836084E-06	-2.053989E-07	-5.852802E-06	3.073515E-07	1.279694E-06	3.369311E-06	-3.639028E-08
30-05-2022	12:53:51.021	9.674959	18.29218	35.53415	1.229469E-06	-8.656641E-08	-1.246777E-06	-2.386654E-07	2.172253E-06	4.252462E-06	-5.532592E-07	-1.038188E-05	-1.171436E-06	2.617862E-06	-1.483218E-06	9.349606E-08	1.835427E-02	2.871443E-06	6.327984E-08	-5.281412E-06	1.16734E-06	8.422971E-07	3.845358E-06	3.484383E-06
30-05-2022	12:53:51.025	9.674097	18.30582	35.52506	1.273097E-06	1.497702E-07	-9.421946E-07	2.043145E-07	2.684707E-06	5.185757E-06	-8.563571E-07	-9.666861E-06	1.488703E-07	2.531767E-06	-5.284164E-07	6.730401E-07	1.835427E-02	3.49947E-06	1.894827E-07	-4.544444E-06	6.624532E-07	1.682111E-06	4.628887E-06	1.239697E-06
30-05-2022	12:53:51.029	9.683178	18.28973	35.5436	2.403375E-06	1.032312E-07	-1.260798E-06	-6.919856E-07	2.804152E-06	4.834664E-06	-4.186959E-07	-9.782691E-06	3.88767E-07	1.977773E-06	-1.168799E-06	-4.546494E-07	1.835427E-02	3.71898E-06	2.829298E-07	-3.966953E-06	2.033496E-06	7.947095E-07	4.298226E-06	2.307035E-06
30-05-2022	12:53:51.033	9.690002	18.30022	35.52405	2.008934E-06	-1.884596E-07	-1.69944E-06	-1.030807E-07	3.020101E-06	4.839687E-06	-1.047907E-06	-9.449651E-06	-1.180034E-07	2.163016E-06	-8.939843E-07	-4.903576E-07	1.835427E-02	3.018438E-06	2.126818E-09	-4.481959E-06	4.64876E-07	8.996442E-07	4.114988E-06	1.152904E-06
30-05-2022	12:53:51.037	9.679194	18.30206	35.53761	1.738226E-06	-5.35005E-07	-2.151858E-06	-7.548526E-07	2.429765E-06	4.885582E-06	-9.71972E-07	-1.040179E-05	-1.7749E-06	1.37913E-06	-2.684325E-06	-6.13811E-07	1.835427E-02	2.907557E-06	1.048577E-07	-5.189559E-06	1.155356E-06	6.343516E-07	3.889912E-06	2.509198E-06
30-05-2022	12:53:51.041	9.676122	18.29878	35.52588	9.124191E-07	-3.822536E-07	-1.753366E-06	-4.934499E-07	3.033693E-06	4.869421E-06	-6.220218E-07	-1.029063E-05	-1.70808E-06	2.322514E-06	-1.361472E-06	3.483225E-07	1.835427E-02	3.553998E-06	-4.533062E-07	-5.609253E-06	1.046012E-06	1.394193E-06	4.00099E-06	1.534157E-06
30-05-2022	12:53:51.045	9.690985	18.28663	35.53151	1.143962E-06	-9.141909E-08	-1.404862E-06	-2.604093E-07	2.9536E-06	5.165748E-06	-1.052145E-07	-1.007028E-05	-2.008934E-07	2.736614E-06	-3.493159E-07	8.978952E-07	1.835427E-02	3.579093E-06	1.970875E-07	-4.873849E-06	1.046297E-06	1.708899E-06	4.113456E-06	-1.525058E-06
30-05-2022	12:53:51.049	9.689366	18.30359	35.52472	2.187811E-06	7.428648E-08	-1.535248E-06	-5.672449E-07	3.273224E-06	4.910362E-06	-3.379079E-07	-9.751298E-06	2.985311E-07	2.050281E-06	-9.167707E-07	8.480129E-07	1.835427E-02	3.851815E-06	-4.922465E-08	-4.076041E-06	1.252219E-06	9.326029E-07	4.632022E-06	4.222784E-07
30-05-2022	12:53:51.053	9.677875	18.31006	35.52452	1.758837E-06	-3.013812E-07	-1.441262E-06	-1.742032E-07	2.504327E-06	4.741126E-06	-5.097609E-07	-9.675208E-06	-6.824219E-07	1.35663E-06	-1.595918E-06	1.451274E-07	1.835427E-02	3.110472E-06	-2.067491E-07	-4.411623E-06	3.791771E-07	8.663008E-07	4.020607E-06	1.684251E-06
30-05-2022	12:53:51.057	9.679831	18.29133	35.54652	1.650397E-06	-7.464661E-07	-1.660926E-06	-8.939634E-07	2.732121E-06	5.118063E-06	-7.785305E-07	-9.627871E-06	-2.206371E-06	2.119627E-06	-1.642596E-06	-6.370661E-07	1.835427E-02	3.05281E-06	1.049417E-09	-5.00864E-06	1.971155E-07	7.564408E-07	3.554078E-06	-8.321177E-08
30-05-2022	12:53:51.061	9.672375	18.30731	35.53514	1.226307E-06	-5.587394E-07	-1.457185E-06	-3.767687E-07	2.446603E-06	4.631427E-06	-6.368304E-07	-9.966761E-06	-1.590294E-06	2.384262E-06	-7.748336E-07	1.300018E-07	1.835427E-02	2.730268E-06	3.895856E-07	-5.400101E-06	5.652702E-07	1.065242E-06	3.367383E-06	1.457091E-06
30-05-2022	12:53:51.065	9.679419	18.29575	35.52976	5.587096E-07	1.886371E-07	-1.002452E-06	-2.084982E-07	2.661767E-06	4.92921E-06	-2.117306E-07	-9.858245E-06	-3.18652E-07	2.57401E-06	-6.163226E-07	7.561119E-07	1.835427E-02	3.824013E-06	5.88534E-07	-4.809226E-06	1.319836E-06	1.447356E-06	4.517954E-06	2.168459E-06
30-05-2022	12:53:51.069	9.684406	18.29455	35.53696	1.348907E-06	3.604817E-07	-1.200904E-06	-3.754534E-07	3.129877E-06	4.663861E-06	-6.627012E-07	-9.733533E-06	-8.139278E-08	2.431765E-06	-5.919621E-07	5.701972E-07	1.835427E-02	3.316389E-06	1.032451E-06	-4.522672E-06	1.482424E-06	1.0029E-06	4.635981E-06	5.419882E-06
30-05-2022	12:53:51.073	9.682115	18.30858	35.52933	1.552144E-06	3.477042E-07	-2.077398E-06	-6.601393E-07	3.183962E-06	4.875857E-06	-1.338337E-06	-1.007695E-05	-6.76818E-07	1.6203E-06	-1.534758E-06	-1.873279E-07	1.835427E-02	4.218062E-06	8.390439E-08	-4.927454E-06	1.1815E-06	7.86622E-07	4.150444E-06	1.875623E-07
30-05-2022	12:53:51.077	9.685778	18.29302	35.54441	1.559825E-06	-5.741212E-07	-1.784813E-06	-1.211391E-06	2.878679E-06	5.074253E-06	-7.519464E-07	-9.663402E-06	-1.868655E-06	1.823439E-06	-1.992948E-06	-6.49715E-07	1.835427E-02	2.924543E-06	-4.946952E-08	-5.355354E-06	7.855971E-07	7.653608E-07	3.344055E-06	-2.219804E-06
30-05-2022	12:53:51.081	9.685582	18.29507	35.5437	5.773333E-07	-5.934287E-07	-1.277182E-06	-9.118454E-07	2.42955E-06	4.761541E-06	-5.162552E-07	-1.005102E-05	-1.642491E-06	2.362825E-06	-2.363798E-06	3.02344E-07	1.835427E-02	3.213287E-06	1.716846E-07	-5.486782E-06	9.276829E-07	1.639882E-06	3.84322E-06	-1.127224E-06
30-05-2022	12:53:51.085	9.678687	18.294	35.52546	1.040476E-06	1.440596E-07	-9.988071E-07	-1.191578E-07	3.431769E-06	5.018102E-06	-2.102317E-07	-9.969187E-06	-1.396004E-07	2.981058E-06	-1.487577E-06	4.114274E-07	1.835427E-02	3.655063E-06	1.109933E-07	-4.587478E-06	1.69669E-06	1.302662E-06	4.062125E-06	1.558367E-06
30-05-2022	12:53:51.089	9.674489	18.29309	35.52505	1.07638E-06	7.223364E-07	-1.031794E-06	-1.157297E-07	2.868512E-06	5.200701E-06	-6.505331E-07	-9.979068E-06	1.030947E-07	3.019914E-06	-5.313338E-07	7.252171E-07	1.835427E-02	3.533226E-06	8.889751E-07	-4.529319E-06	1.073225E-06	1.287691E-06	3.901862E-06	6.064315E-06
30-05-2022	12:53:51.093	9.685261	18.29749	35.53763	1.610211E-06	1.729089E-08	-1.365487E-06	-1.707331E-07	2.997946E-06	4.572995E-06	-1.997406E-07	-9.620238E-06	-4.218446E-07	1.986728E-06	-1.609645E-06	-2.029573E-07	1.835427E-02	3.316074E-06	7.81221E-07	-4.496374E-06	9.459043E-07	3.47392E-07	3.351009E-06	8.625893E-07
30-05-2022	12:53:51.097	9.674579	18.30249	35.5332	1.803024E-06	-3.534874E-07	-1.554662E-06	-7.013464E-07	2.55927E-06	4.573457E-06	-4.93489E-07	-9.880147E-06	-1.425521E-06	1.763482E-06	-1.730859E-06	-3.255851E-07	1.835427E-02	3.405582E-06	4.492414E-07	-5.00771E-06	3.673729E-07	2.788441E-07	3.226628E-06	1.99618E-06
30-05-2022	12:53:51.101	9.660429	18.28271	35.52988	1.002445E-06	-8.334995E-09	-1.895072E-06	-7.427074E-07	2.175392E-06	5.088973E-06	1.221268E-07	-9.352729E-06	-1.48701E-06	2.206378E-06	-2.105354E-06	1.47562E-07	1.835427E-02	2.923018E-06	6.313223E-07	-5.305003E-06	3.761443E-07	7.119665E-07	3.329041E-06	-5.821116E-07
30-05-2022	12:53:51.105	9.684869	18.307	35.53823	1.175599E-06	6.332969E-08	-1.000094E-06	-5.305433E-07	2.641575E-06	4.785887E-06	-6.822916E-07	-9.822965E-06	-9.665901E-07	2.455608E-06	-1.234093E-06	9.489528E-08	1.835427E-02	3.042421E-06	5.193215E-07	-4.967314E-06	1.093479E-06	1.329234E-06	3.92348E-06	3.210293E-06
30-05-2022	12:53:51.109	9.673594	18.2873	35.52527	1.635425E-06	7.205166E-07	-1.07384E-06	-4.369772E-08	2.953564E-06	4.658768E-06	-3.112164E-07	-1.004117E-05	3.555005E-07	2.273947E-06	-6.788749E-07	7.29051E-07	1.835427E-02	3.78757E-06	1.042372E-06	-4.535455E-06	4.531802E-07	1.464231E-06	3.744879E-06	3.727344E-06
30-05-2022	12:53:51.113	9.667125	18.29992	35.52952	2.329258E-06	7.789123E-08	-1.78261E-06	-1.06285E-07	3.024952E-06	4.562837E-06	-4.721502E-07	-9.934977E-06	-2.210352E-07	1.704309E-06	-1.850878E-06	-2.714492E-09	1.835427E-02	3.548429E-06	4.966751E-07	-5.11419E-06	8.80321E-07	5.52511E-07	3.999241E-06	9.203597E-07
30-05-2022	12:53:51.117	9.673129	18.30402	35.53584	1.338972E-06	-4.782945E-07	-1.957394E-06	-5.378332E-07	2.534617E-06	4.559059E-06	-3.550005E-07	-9.493243E-06	-1.475501E-06	1.301347E-06	-2.662364E-06	-7.980746E-07	1.835427E-02	3.253801E-06	1.501646E-07	-5.621353E-06	3.675163E-07	4.39167E-07	3.933505E-06	2.77214E-07
30-05-2022	12:53:51.121	9.671205	18.28227	35.53629	8.438992E-07	-4.420319E-08	-1.701189E-06	-4.778905E-07	2.257519E-06	4.283188E-06	-5.03331E-08	-9.476299E-06	-1.944199E-06	1.938903E-06	-1.418217E-06	-1.150161E-08	1.835427E-02	3.335131E-06	3.140136E-07	-5.542772E-06	4.587072E-07	1.249597E-06	3.44411E-06	1.375034E-06
30-05-2022	12:53:51.125	9.683364	18.29419	35.54233	6.738236E-07	-9.616682E-08	-1.447769E-06	-6.272715E-08	3.002941E-06	4.403913E-06	1.12135E-07	-9.208469E-06	-8.596754E-07	2.617176E-06	-1.216757E-06	4.459463E-07	1.835427E-02	3.295694E-06	-2.353493E-08	-5.310211E-06	6.460841E-07	1.552508E-06	4.069122E-06	3.50995E-07
30-05-2022	12:53:51.129	9.66184	18.30037	35.53964	1.887398E-06	1.958807E-07	-7.182909E-07	-4.411749E-08	2.639006E-06	4.521518E-06	-8.737271E-08	-1.018233E-05	5.429474E-07	2.115261E-06	-6.576906E-07	6.746772E-07	1.835427E-02	3.373204E-06	4.73364E-07	-4.463153E-06	9.367394E-07	1.689638E-06	3.568525E-06	3.611625E-06
30-05-2022	12:53:51.133	9.668942	18.30521	35.54142	1.604601E-06	-2.260409E-07	-1.331045E-06	-5.142283E-07	3.140758E-06	4.42507E-06	-3.714508E-07	-1.003796E-05	-6.491973E-07	1.862491E-06	-1.290902E-06	1.028289E-07	1.835427E-02	3.406002E-06	-3.966796E-08	-4.238333E-06	1.038165E-06	6.170991E-07	4.129897E-06	1.267913E-06
30-05-2022	12:53:51.137	9.654635	18.31392	35.53567	1.762909E-06	-3.392118E-07	-1.027141E-06	-6.969248E-07	2.718065E-06	4.221161E-06	-2.580836E-07	-9.254914E-06	-9.175053E-07	1.626974E-06	-2.588821E-06	-8.907172E-07	1.835427E-02	3.323742E-06	2.894222E-07	-5.21611E-06	3.566391E-07	7.657666E-07	4.164177E-06	2.011089E-06
30-05-2022	12:53:51.141	9.670125	18.30012	35.53069	1.330647E-06	-5.532789E-07	-1.349249E-06	-1.144928E-06	2.142569E-06	4.234342E-06	-7.077946E-08	-8.892946E-06	-1.082495E-06	2.301301E-06	-2.225681E-06	-9.910275E-07	1.835427E-02	3.216435E-06	1.537676E-07	-5.106593E-06	7.223312E-07	1.057176E-06	3.956186E-06	1.821085E-06
30-05-2022	12:53:51.145	9.677718	18.28826	35.53535	1.146313E-06	2.862469E-07	-1.318019E-06	-1.079962E-06	2.357484E-06	4.502139E-06	-4.86745E-07	-9.096386E-06	-7.871257E-07	2.139383E-06	-1.344471E-06	2.294305E-07	1.835427E-02	2.514788E-06	2.588842E-07	-5.57132E-06	1.174542E-06	1.594057E-06	4.120232E-06	-5.844308E-07
30-05-2022	12:53:51.149	9.664438	18.29863	35.52436	1.321314E-06	1.841744E-07	-7.386427E-07	-5.859245E-07	2.778429E-06	4.396553E-06	-7.934819E-07	-1.008516E-05	3.774613E-07	2.110056E-06	-1.127822E-06	1.106519E-06	1.835427E-02	3.046884E-06	2.287659E-07	-4.609141E-06	1.201969E-06	1.247988E-06	4.432842E-06	2.881979E-07
30-05-2022	12:53:51.153	9.672057	18.30302	35.5148	2.135647E-06	2.004841E-07	-1.020614E-06	-9.872915E-07	2.648674E-06	4.490497E-06	-5.048723E-07	-1.003971E-05	-4.511234E-07	1.463433E-06	-1.981173E-06	-5.608225E-07	1.835427E-02	3.378283E-06	-1.121967E-07	-5.080683E-06	6.528948E-07	8.67616E-07	4.06958E-06	1.862953E-06
30-05-2022	12:53:51.157	9.672899	18.31922	35.54202	1.625043E-06	-1.896909E-08	-1.293204E-06	-1.069426E-06	2.610323E-06	4.233628E-06	-7.985491E-07	-9.930269E-06	-1.326841E-06	1.46889E-06	-1.865143E-06	-6.762303E-07	1.835427E-02	3.435337E-06	-8.918645E-08	-5.164828E-06	-2.358757E-07	7.065515E-07	3.970777E-06	1.803325E-06
30-05-2022	12:53:51.161	9.669238	18.29123	35.53426	1.204241E-06	8.916896E-08	-9.718931E-07	-8.417724E-07	2.290769E-06	4.353527E-06	-3.075411E-07	-9.235188E-06	-1.44278E-06	1.499351E-06	-2.560934E-06	-6.366743E-07	1.835427E-02	2.609145E-06	5.104434E-07	-5.331584E-06	7.015038E-07	8.077013E-07	4.130753E-06	-2.02464E-07
30-05-2022	12:53:51.165	9.676416	18.29836	35.52903	1.420981E-06	4.520241E-07	-8.251216E-07	-5.389806E-07	2.045637E-06	4.783803E-06	-8.626728E-07	-9.365927E-06	-1.213861E-06	2.410035E-06	-3.062619E-07	4.361937E-07	1.835427E-02	3.563204E-06	1.646815E-07	-5.017987E-06	9.831358E-07	1.019306E-06	4.005415E-06	-1.032581E-06
30-05-2022	12:53:51.169	9.671661	18.29414	35.53917	1.764937E-06	2.855682E-07	-9.762097E-07	-7.773662E-07	2.230762E-06	4.331574E-06	-9.382151E-07	-9.109406E-06	-3.522263E-07	2.718214E-06	-1.115006E-06	-1.456591E-08	1.835427E-02	3.054629E-06	1.291133E-07	-4.308567E-06	1.526578E-06	1.5229E-06	4.482319E-06	2.471167E-07
30-05-2022	12:53:51.173	9.661531	18.3035	35.53691	1.889203E-06	-1.716855E-07	-1.375303E-06	-6.218985E-07	2.152666E-06	4.594334E-06	-6.687677E-07	-9.765745E-06	-4.151844E-07	2.140587E-06	-2.145372E-06	2.417717E-07	1.835427E-02	3.081893E-06	-1.437072E-07	-4.686042E-06	1.520443E-06	9.218289E-07	4.260455E-06	1.973285E-06
30-05-2022	12:53:51.177	9.67579	18.29753	35.54149	1.564877E-06	-4.032394E-07	-1.402224E-06	-1.211265E-06	2.458698E-06	4.496164E-06	-5.174684E-07	-1.030116E-05	-9.723688E-07	1.549303E-06	-2.857618E-06	-5.426885E-07	1.835427E-02	3.29787E-06	-9.118035E-08	-5.620817E-06	6.209768E-07	8.397295E-07	3.379616E-06	2.013656E-06
30-05-2022	12:53:51.181	9.678286	18.30161	35.52526	1.12692E-06	-5.035269E-07	-1.676528E-06	-1.106421E-06	2.296513E-06	4.33426E-06	-3.989271E-07	-9.252311E-06	-1.553256E-06	1.148328E-06	-2.17386E-06	-5.174745E-07	1.835427E-02	3.272789E-06	1.04466E-07	-5.484957E-06	5.706905E-07	5.606406E-07	3.739559E-06	-4.117213E-07
30-05-2022	12:53:51.185	9.668058	18.29919	35.51119	1.46535E-06	5.487227E-08	-1.513294E-06	2.925775E-08	2.188521E-06	4.5067E-06	-2.91983E-07	-8.762919E-06	-8.947469E-07	2.004848E-06	-1.281877E-06	3.178894E-07	1.835427E-02	3.413635E-06	2.957467E-07	-5.339616E-06	6.606325E-07	1.409444E-06	4.154764E-06	1.12352E-06
30-05-2022	12:53:51.189	9.686651	18.30125	35.53531	1.736128E-06	4.799334E-09	-1.200365E-06	-4.28484E-07	2.870438E-06	4.530207E-06	-5.534735E-07	-9.231835E-06	-4.899448E-07	2.796948E-06	-7.887768E-07	3.479307E-07	1.835427E-02	3.206836E-06	1.805977E-07	-4.460547E-06	1.457782E-06	1.755878E-06	3.992714E-06	2.069107E-06
30-05-2022	12:53:51.193	9.677509	18.29541	35.53251	2.616798E-06	2.31142E-07	-1.649502E-06	-8.756336E-08	3.660705E-06	4.543066E-06	-2.663978E-07	-1.002394E-05	1.391387E-07	2.056256E-06	-1.317438E-06	2.792709E-07	1.835427E-02	3.001486E-06	7.094759E-08	-5.087392E-06	5.731164E-07	1.45261E-06	4.23113E-06	3.323941E-06
30-05-2022	12:53:51.197	9.664018	18.30249	35.53002	1.517023E-06	-6.678061E-07	-1.782099E-06	-3.671281E-07	3.143255E-06	4.290926E-06	-5.344182E-07	-9.941933E-06	-7.982845E-07	1.388994E-06	-2.646811E-06	-5.664053E-07	1.835427E-02	3.604559E-06	5.34594E-07	-4.66342E-06	1.089237E-06	1.204227E-06	4.138495E-06	8.381974E-07
30-05-2022	12:53:51.201	9.675958	18.29509	35.53246	1.071259E-06	-5.130206E-07	-1.470506E-06	-1.033942E-06	2.779356E-06	4.296243E-06	-3.373014E-07	-9.26155E-06	-9.01743E-07	1.327904E-06	-1.922126E-06	-2.014881E-07	1.835427E-02	3.173787E-06	4.442532E-07	-5.646224E-06	8.497566E-07	7.9925E-07	3.798456E-06	-3.11334E-07
30-05-2022	12:53:51.205	9.66717	18.30461	35.53015	1.058638E-06	1.578358E-07	-1.454149E-06	-2.919478E-07	2.221771E-06	4.773994E-06	-7.506617E-07	-9.190027E-06	2.263243E-08	2.350498E-06	-1.692248E-06	8.311383E-09	1.835427E-02	2.822554E-06	-8.608018E-08	-5.299503E-06	1.338238E-06	9.644561E-07	4.013223E-06	-1.292298E-06
30-05-2022	12:53:51.209	9.676739	18.29457	35.52826	1.205948E-06	1.740747E-07	-1.482637E-06	-5.175864E-07	2.662374E-06	4.783551E-06	-7.786018E-07	-9.677456E-06	-3.86955E-07	2.369556E-06	-7.327519E-07	1.092933E-07	1.835427E-02	3.153757E-06	4.422523E-07	-5.068694E-06	9.440135E-07	1.660604E-06	4.33015E-06	2.785356E-06
30-05-2022	12:53:51.213	9.665369	18.3053	35.54287	2.019274E-06	3.195449E-07	-1.578505E-06	-5.893526E-08	3.321387E-06	4.671067E-06	-4.701519E-07	-9.507084E-06	2.899749E-07	2.208645E-06	-6.854652E-07	-2.416597E-07	1.835427E-02	3.430915E-06	3.456989E-07	-4.904328E-06	3.021447E-07	1.798883E-06	4.1742E-06	2.390198E-06
30-05-2022	12:53:51.217	9.686226	18.29884	35.53889	1.510209E-06	-6.332934E-07	-1.84321E-06	-4.300511E-07	3.128699E-06	4.362203E-06	-2.639356E-07	-1.000568E-05	-1.298675E-06	2.170362E-06	-2.548775E-06	-4.991587E-07	1.835427E-02	3.666873E-06	-2.110657E-07	-5.249796E-06	1.195015E-06	7.368656E-07	3.963889E-06	-4.384674E-07
30-05-2022	12:53:51.221	9.675064	18.30666	35.53924	8.447387E-07	8.048154E-09	-1.773144E-06	-7.716573E-07	2.972865E-06	5.007468E-06	-6.956373E-07	-1.000283E-05	-9.192123E-07	2.300686E-06	-2.92511E-06	-2.158861E-07	1.835427E-02	3.246127E-06	2.271988E-07	-5.374229E-06	1.383745E-06	7.040819E-07	3.765424E-06	8.209029E-07
30-05-2022	12:53:51.225	9.667569	18.30062	35.53372	1.251451E-06	7.066346E-07	-1.384832E-06	-4.221315E-07	2.269578E-06	4.506337E-06	-2.191885E-07	-8.814822E-06	-1.08267E-06	2.260934E-06	-1.608469E-06	2.446961E-07	1.835427E-02	3.436519E-06	7.45289E-07	-5.268605E-06	1.745193E-06	1.108394E-06	4.248572E-06	3.163149E-06
30-05-2022	12:53:51.229	9.678518	18.29857	35.53158	1.748609E-06	3.496666E-07	-1.614199E-06	-6.665757E-07	2.799871E-06	4.6777E-06	-4.812141E-07	-9.26287E-06	-1.23154E-06	2.852134E-06	-6.601393E-07	8.335169E-08	1.835427E-02	2.92362E-06	5.20182E-07	-5.065302E-06	1.706892E-06	9.618046E-07	4.267909E-06	7.860938E-07
30-05-2022	12:53:51.233	9.664183	18.2911	35.54411	1.711669E-06	3.692968E-07	-1.831156E-06	-3.364291E-07	3.03405E-06	4.63263E-06	-4.460298E-07	-9.805378E-06	-6.834923E-07	2.308396E-06	-2.12714E-06	9.427962E-08	1.835427E-02	2.888541E-06	5.714145E-07	-4.883668E-06	1.103465E-06	1.299598E-06	3.894586E-06	2.836494E-06
30-05-2022	12:53:51.237	9.673369	18.30625	35.53536	1.622259E-06	-5.731566E-07	-1.673638E-06	9.609861E-08	3.283178E-06	3.60374E-06	-2.75747E-07	-1.0741E-05	-1.179566E-06	2.019148E-06	-2.44496E-06	-2.039927E-07	1.835427E-02	3.312002E-06	-4.839911E-08	-4.891945E-06	9.259688E-07	9.069901E-07	3.976377E-06	8.498214E-07
30-05-2022	12:53:51.241	9.67363	18.30442	35.53778	8.646496E-07	4.245154E-08	-1.804668E-06	-4.350603E-07	3.000372E-06	3.936503E-06	-2.032377E-07	-9.629477E-06	-5.370707E-07	1.429292E-06	-2.156706E-06	-2.650408E-07	1.835427E-02	3.630122E-06	7.81186E-08	-5.438429E-06	7.229364E-07	1.088238E-06	4.206021E-06	1.48651E-06
30-05-2022	12:53:51.245	9.67437	18.29511	35.52826	9.246483E-07	5.380099E-08	-1.468638E-06	-4.539078E-07	2.525555E-06	4.776149E-06	-8.900064E-07	-9.442623E-06	-6.455944E-07	2.204335E-06	-1.01834E-06	-3.262987E-07	1.835427E-02	2.528059E-06	1.036411E-06	-5.42501E-06	9.478684E-07	8.749269E-07	4.061551E-06	8.790616E-07
30-05-2022	12:53:51.249	9.667171	18.3046	35.5335	1.287719E-06	1.831399E-07	-1.739667E-06	-1.423289E-07	2.98289E-06	4.567581E-06	-4.44638E-07	-8.651798E-06	-1.141066E-08	1.982013E-06	-1.000178E-06	5.679445E-08	1.835427E-02	3.017725E-06	6.043522E-07	-5.206511E-06	8.192624E-07	1.218485E-06	4.474686E-06	8.374487E-07
30-05-2022	12:53:51.253	9.677836	18.30248	35.54511	1.308301E-06	-4.473866E-07	-1.339756E-06	-8.326774E-07	2.65977E-06	4.810612E-06	-6.795439E-07	-9.384869E-06	-3.111242E-07	1.964788E-06	-1.816457E-06	1.128893E-07	1.835427E-02	3.228531E-06	5.314877E-07	-4.618169E-06	1.323189E-06	9.483651E-07	3.933289E-06	2.065718E-06
30-05-2022	12:53:51.257	9.674026	18.30635	35.54016	7.32717E-07	-4.232255E-07	-1.603033E-06	-7.772962E-07	2.707611E-06	4.51406E-06	-6.04037E-07	-9.990092E-06	-9.331556E-07	1.801765E-06	-1.992878E-06	-2.007045E-07	1.835427E-02	3.724262E-06	3.723332E-08	-5.383687E-06	1.544551E-06	8.861697E-07	3.787538E-06	2.834287E-06
30-05-2022	12:53:51.261	9.653175	18.30645	35.5367	9.628611E-07	4.134091E-07	-1.585942E-06	-5.99371E-07	3.364092E-06	4.774889E-06	-8.725929E-07	-9.884428E-06	-9.839963E-07	2.265397E-06	-2.335128E-06	-2.922976E-08	1.835427E-02	3.315171E-06	1.54796E-07	-4.657743E-06	1.292305E-06	8.849804E-07	3.900645E-06	1.19912E-06
