Date	Time	d5 (mm)	d6 (mm)	d7 (mm)	S21 (m/m)	S22 (m/m)	S23 (m/m)	S24 (m/m)	S25 (m/m)	S26 (m/m)	S27 (m/m)	S28 (m/m)	S29 (m/m)	S30 (m/m)	S31 (m/m)	S32 (m/m)	S33 (m/m)	S34 (m/m)	S35 (m/m)	S36 (m/m)	S37 (m/m)	S38 (m/m)	S39 (m/m)	S40 (m/m)
30-05-2022	13:13:25.925	9.668242	18.35241	35.53297	-5.97622E-07	-2.459221E-08	-6.719068E-08	1.063815E-06	-2.723521E-07	-2.632638E-07	2.24011E-07	-7.651509E-07	-6.683457E-07	-9.91699E-07	5.701063E-07	-6.10285E-07	8.145856E-03	-4.520609E-07	-1.411746E-07	3.691394E-07	-1.638595E-07	-7.455548E-07	-4.906374E-07	8.670598E-07
30-05-2022	13:13:25.929	9.67033	18.34677	35.534	-1.291217E-06	4.182425E-07	-6.808058E-07	1.157647E-06	-4.195525E-08	-4.804091E-07	1.091448E-07	1.087913E-07	-7.187597E-07	-4.609879E-07	3.673939E-07	-1.100209E-07	7.862879E-03	-1.812623E-07	8.584231E-09	2.84455E-07	-2.530669E-08	1.085657E-07	1.705792E-07	-2.818783E-06
30-05-2022	13:13:25.933	9.677579	18.34798	35.52281	-6.106768E-07	1.520343E-07	5.466064E-08	1.489207E-06	-2.415277E-08	-3.534856E-07	7.426024E-07	4.095109E-07	-1.019858E-06	1.02591E-07	1.79756E-06	3.175676E-07	8.027276E-03	-9.563967E-07	-7.497734E-08	3.854474E-07	2.975884E-07	1.138128E-07	1.951566E-07	1.575899E-06
30-05-2022	13:13:25.937	9.67986	18.34089	35.53414	2.773259E-07	5.546125E-07	-4.75246E-08	1.05798E-06	-7.145918E-08	-4.743365E-09	2.330031E-07	1.140712E-07	6.689404E-07	2.014601E-07	2.764899E-06	6.150563E-07	8.246077E-03	-1.590986E-07	-2.939557E-07	5.278637E-07	-9.507718E-09	-1.868662E-08	5.128641E-07	-2.157776E-07
30-05-2022	13:13:25.941	9.677422	18.3369	35.52483	-1.45799E-08	5.909879E-08	-3.719134E-07	1.769121E-06	6.707174E-08	-2.280033E-07	4.828606E-07	5.009755E-07	-2.570792E-07	-7.971792E-07	1.114733E-06	3.561022E-08	8.02068E-03	-2.78935E-07	-1.447076E-07	5.638378E-07	1.485254E-06	3.697866E-07	2.604303E-08	-6.891102E-07
30-05-2022	13:13:25.945	9.680573	18.36267	35.53563	-2.802783E-07	-1.648538E-07	-6.658481E-07	1.308035E-06	-4.827012E-08	-3.812462E-07	3.319542E-07	-5.269648E-07	-4.078104E-07	-1.475075E-06	9.172394E-07	-7.876224E-08	8.577992E-03	-8.411917E-07	-1.616102E-07	6.031979E-07	-1.985235E-07	-2.885337E-07	-3.02407E-07	7.928206E-07
30-05-2022	13:13:25.949	9.667247	18.35626	35.53222	-5.086734E-07	-3.471909E-07	-4.283021E-07	7.975849E-07	-5.40817E-07	-1.406219E-07	1.829387E-07	-5.380234E-07	-2.799985E-07	-7.317935E-07	9.004418E-07	-5.608084E-08	8.691266E-03	-3.14958E-07	1.53026E-07	2.250405E-07	9.555642E-08	7.468351E-08	-1.675919E-08	-7.951293E-07
30-05-2022	13:13:25.953	9.682256	18.35766	35.53576	-5.703092E-07	-5.688584E-07	-4.26665E-07	9.751183E-07	-9.878774E-08	2.203776E-08	4.938511E-07	-1.68884E-07	-4.928342E-07	1.046898E-07	1.367369E-06	3.343443E-07	8.042009E-03	-7.386217E-07	-2.230641E-07	6.230004E-07	5.070783E-07	1.568599E-07	-1.121442E-07	4.359628E-07
30-05-2022	13:13:25.957	9.677162	18.33618	35.53546	1.893848E-07	-8.211688E-09	3.572146E-07	1.221144E-06	4.734314E-08	2.294305E-07	7.381818E-08	2.312911E-07	2.377839E-07	-5.342232E-08	1.940953E-06	6.949239E-07	8.12337E-03	-4.925963E-07	1.105526E-07	5.793586E-07	7.43846E-07	3.084376E-07	-9.673176E-08	-1.023112E-07
30-05-2022	13:13:25.961	9.678606	18.34753	35.53116	3.032255E-07	4.118183E-07	-2.463052E-07	1.391905E-06	3.407802E-07	9.409772E-08	6.085388E-07	-1.488712E-07	2.569672E-08	-9.767833E-07	5.169358E-07	3.585648E-07	8.237658E-03	-7.864821E-07	5.392254E-07	6.420228E-07	1.125802E-06	-1.282108E-07	6.003365E-08	-6.293703E-08
30-05-2022	13:13:25.965	9.6782	18.36618	35.52776	-3.29377E-07	-1.770594E-07	-1.15517E-06	1.059617E-06	-2.066731E-07	3.864233E-07	6.105014E-07	-3.047249E-07	-1.651712E-07	-1.607707E-06	-4.75155E-07	-2.588282E-07	8.292398E-03	-3.533177E-07	2.647679E-07	1.780091E-07	4.370699E-07	-6.328824E-07	-5.164531E-08	-1.899872E-06
30-05-2022	13:13:25.969	9.683313	18.35245	35.52431	-8.560305E-07	-5.735335E-07	-9.758809E-07	7.371945E-07	-1.972187E-07	-1.06271E-07	3.251028E-07	-1.937119E-07	-9.736561E-07	-4.768131E-07	1.49395E-07	-3.504633E-07	8.187428E-03	-2.5207E-07	-5.93893E-07	4.026438E-07	9.150654E-07	7.950383E-08	-5.035487E-07	-2.031178E-06
30-05-2022	13:13:25.973	9.690377	18.34726	35.52776	-5.427305E-07	2.655628E-07	-3.430684E-07	6.861788E-07	-6.203755E-07	2.439125E-07	-1.16055E-07	2.836583E-07	-5.582968E-07	3.171618E-07	6.438453E-07	-1.714048E-08	8.267961E-03	-6.378497E-07	-4.663329E-07	1.921028E-07	-7.060145E-07	2.192372E-07	4.427141E-08	6.773112E-07
30-05-2022	13:13:25.977	9.689942	18.34724	35.53201	1.541943E-08	-4.208075E-08	-2.110727E-08	1.691884E-06	-4.170558E-08	5.613681E-08	4.279787E-07	5.939027E-07	2.191393E-07	-2.23176E-07	1.407842E-06	6.102709E-07	8.233623E-03	-5.046227E-07	3.747818E-07	9.747824E-07	6.535471E-07	3.29405E-07	2.932421E-08	-6.243507E-07
30-05-2022	13:13:25.981	9.679116	18.35494	35.53623	1.81871E-07	2.430782E-07	-5.019712E-07	1.495811E-06	4.514487E-07	4.580495E-07	2.084168E-07	-2.463288E-07	2.209862E-07	-4.138901E-07	1.704442E-06	3.561022E-07	8.307189E-03	-1.572446E-07	2.073998E-07	6.131883E-07	7.305429E-07	-1.750148E-07	4.466319E-08	6.562004E-08
30-05-2022	13:13:25.985	9.67525	18.35931	35.54539	3.052264E-07	-1.534318E-07	-6.713051E-07	8.602701E-07	3.100634E-07	-1.487234E-07	9.326584E-08	-7.494905E-07	-4.188643E-07	-1.537088E-06	4.331924E-07	-5.782848E-07	8.227148E-03	-2.8626E-07	-2.057207E-07	5.009917E-07	1.904569E-07	-5.356924E-07	-1.59298E-07	-1.351618E-06
30-05-2022	13:13:25.989	9.674304	18.34762	35.53617	-7.665082E-07	-1.027169E-07	-4.780304E-07	7.95626E-07	-9.34327E-07	2.006205E-07	2.538426E-07	-4.538724E-07	7.161921E-08	-9.668769E-07	4.523477E-07	-2.563796E-07	8.144646E-03	-8.407929E-08	-2.546375E-07	1.927429E-07	-1.556198E-07	-5.018802E-07	-2.515033E-07	3.542937E-07
30-05-2022	13:13:25.993	9.672395	18.34236	35.53098	-5.834759E-07	2.382964E-07	-1.073833E-07	1.330255E-06	-4.82344E-07	1.414894E-07	4.80541E-07	-4.215526E-07	-1.065298E-07	-3.197224E-07	1.445852E-06	1.535507E-07	8.112109E-03	1.264687E-07	3.143424E-07	3.875882E-07	-4.710641E-07	4.642551E-07	2.503349E-07	-1.435672E-06
30-05-2022	13:13:25.997	9.683127	18.3568	35.54441	-5.988673E-09	3.154635E-08	2.839722E-08	1.244441E-06	-2.157343E-07	5.67091E-07	1.627777E-07	4.992632E-07	-1.207179E-07	-9.593071E-08	1.253284E-06	3.037712E-07	0.0080666	1.072644E-07	6.183305E-07	3.498301E-07	1.108646E-06	5.160543E-07	7.954581E-09	-4.608095E-07
30-05-2022	13:13:26.001	9.685352	18.35565	35.52602	4.51767E-07	1.400071E-07	-1.567759E-07	1.174088E-06	2.053534E-07	2.428211E-07	4.470696E-07	2.984979E-07	-1.697047E-07	-2.173832E-07	1.002431E-06	1.266157E-07	7.936084E-03	3.973373E-07	5.711627E-07	1.998125E-07	6.180612E-07	2.768012E-07	-2.019638E-07	-1.608879E-06
30-05-2022	13:13:26.005	9.689566	18.35593	35.55021	-5.851549E-08	-2.106005E-08	-4.239085E-07	9.19863E-07	2.022498E-07	-9.952671E-08	1.520367E-07	-5.847898E-07	-6.500579E-07	-1.023503E-06	1.123436E-07	-2.10583E-07	7.719469E-03	-1.703414E-07	-2.237357E-07	3.73421E-07	1.806484E-07	-7.158493E-07	-2.793968E-07	-2.115583E-06
30-05-2022	13:13:26.009	9.684483	18.35567	35.53761	-8.194548E-07	-1.151018E-07	-6.937906E-07	1.259188E-06	-1.641026E-09	-2.359089E-08	2.524508E-07	-4.331818E-07	-3.597401E-08	-8.175658E-07	3.253193E-09	1.769457E-07	7.792885E-03	-6.582923E-07	1.318208E-07	-1.852326E-07	5.739454E-07	-4.977105E-07	-4.019617E-07	-9.849478E-08
30-05-2022	13:13:26.013	9.689581	18.34431	35.53421	-4.551532E-07	-3.416945E-07	-8.445358E-07	1.147503E-06	-1.759912E-07	5.762699E-07	-3.48249E-07	-7.895333E-08	-5.65146E-08	-3.162243E-07	9.169176E-07	7.246294E-07	7.804925E-03	1.790655E-07	3.504353E-07	4.986725E-07	1.442739E-07	-1.694389E-07	-5.268458E-07	2.589279E-06
30-05-2022	13:13:26.017	9.684052	18.35432	35.53949	1.516338E-07	-1.415489E-07	-7.986763E-08	1.102098E-06	-7.845179E-08	8.91025E-08	2.985592E-08	8.604835E-07	-4.507736E-07	5.995389E-07	1.683048E-06	7.536633E-07	7.819477E-03	-5.049515E-07	8.29739E-09	5.996649E-07	3.168487E-07	4.407971E-07	4.918967E-08	1.146859E-06
30-05-2022	13:13:26.021	9.694516	18.34057	35.54101	8.041612E-07	3.933311E-07	-9.055699E-07	1.230211E-06	3.193747E-07	-2.116324E-07	-1.419614E-07	5.913697E-07	8.42402E-08	-3.356735E-07	1.014129E-06	8.887583E-07	7.487847E-03	-2.931022E-07	3.929717E-07	6.964771E-07	-6.674642E-08	2.140671E-07	4.22978E-07	-1.248806E-09
30-05-2022	13:13:26.025	9.675899	18.34058	35.52854	-2.817755E-07	-3.140363E-07	-1.283367E-07	9.815546E-07	2.535877E-07	4.504098E-08	9.008983E-08	1.805649E-07	-3.433902E-07	-1.758949E-06	1.603089E-07	-2.350694E-08	7.495827E-03	-4.293305E-07	-2.317603E-07	8.951002E-07	3.287229E-07	-4.569861E-07	-1.801324E-07	-2.508002E-07
30-05-2022	13:13:26.029	9.692179	18.35444	35.53559	-5.173486E-07	-5.398078E-07	-9.61077E-07	1.094962E-06	-4.370345E-07	2.475925E-07	2.09095E-07	-4.973209E-07	1.932326E-08	-1.181867E-06	1.38593E-07	-1.859567E-08	7.525701E-03	-5.072182E-09	-6.081721E-07	5.761124E-07	-1.432787E-07	-2.32292E-07	-5.210985E-07	1.090977E-06
30-05-2022	13:13:26.033	9.677544	18.34786	35.52636	-8.291794E-08	5.981239E-08	-2.43052E-07	1.652048E-06	1.013208E-07	2.208253E-07	-2.078692E-07	-1.100956E-07	-6.953017E-07	-3.052544E-07	4.462541E-07	1.575245E-07	7.550668E-03	-1.47541E-07	3.04191E-08	-1.430845E-07	8.59609E-07	-1.98088E-07	-1.355777E-07	2.004911E-07
30-05-2022	13:13:26.037	9.683648	18.33206	35.52903	1.342554E-07	3.777709E-07	3.320075E-07	1.581765E-06	-1.045307E-08	5.475438E-07	-1.419256E-07	2.45167E-07	5.818668E-08	2.426532E-07	8.270875E-07	7.453659E-07	7.529361E-03	-5.114439E-07	8.815103E-08	3.452267E-07	5.84039E-07	-3.259489E-08	1.830253E-07	-1.921378E-06
30-05-2022	13:13:26.041	9.700404	18.3614	35.52906	6.450416E-08	3.057844E-07	3.110472E-07	1.895737E-06	-3.027135E-07	5.306692E-07	1.951787E-07	6.354967E-07	3.27621E-07	-2.011522E-07	1.859539E-06	7.928276E-07	7.48501E-03	-2.189853E-07	4.457084E-07	4.911796E-07	3.273709E-07	2.100723E-07	5.213959E-07	1.571607E-07
30-05-2022	13:13:26.045	9.682021	18.34231	35.53695	7.620167E-08	-6.034778E-07	-3.908659E-07	1.362213E-06	7.347546E-07	1.335278E-07	-1.608024E-07	-2.216434E-07	-1.011148E-07	-7.550345E-07	2.433738E-07	-2.508666E-07	7.476365E-03	-2.776198E-07	2.154943E-07	-1.712753E-07	6.888881E-07	-2.770811E-07	-3.462482E-07	-2.51157E-07
30-05-2022	13:13:26.049	9.683726	18.34395	35.53165	-8.427378E-07	-4.160003E-07	-2.662231E-07	1.188626E-06	-3.454891E-07	1.005761E-07	5.00631E-07	-1.321054E-07	-2.057487E-07	-1.255131E-06	8.503356E-07	1.119378E-10	7.49533E-03	-4.69761E-07	-2.2142E-07	1.521305E-08	2.636835E-08	-5.696165E-07	-3.414278E-07	-1.675422E-06
30-05-2022	13:13:26.053	9.660344	18.36015	35.52039	-8.896537E-07	-5.082502E-08	-2.949212E-07	1.600641E-06	-3.030345E-07	5.063787E-08	2.837097E-07	-3.176021E-07	1.310442E-07	-1.287984E-07	1.077499E-06	-1.215365E-07	7.474799E-03	-2.307598E-07	-2.239176E-07	3.536151E-07	3.020834E-07	-3.919922E-07	-4.285364E-07	3.921671E-07
30-05-2022	13:13:26.057	9.691909	18.3474	35.53476	-4.37425E-07	6.213249E-08	1.61967E-07	1.449749E-06	-7.035379E-08	3.279638E-07	4.251243E-07	-1.570046E-07	2.924375E-07	1.828784E-07	1.688967E-06	7.385937E-07	7.430385E-03	1.049137E-07	-2.527066E-07	4.21201E-08	1.811836E-07	9.222976E-08	-8.629706E-09	-1.237438E-06
30-05-2022	13:13:26.061	9.680683	18.35037	35.53254	4.107138E-07	3.997912E-07	-4.086779E-07	1.272733E-06	2.847689E-07	8.139558E-07	-1.523454E-07	3.024936E-07	3.686252E-08	1.266297E-07	1.373253E-06	-1.945479E-07	7.296913E-03	-5.710927E-08	-1.220472E-07	6.183969E-07	3.630318E-07	1.141626E-07	-1.809859E-07	1.345423E-06
30-05-2022	13:13:26.065	9.682055	18.34855	35.53033	3.25767E-07	-6.281635E-08	-6.244801E-07	1.038657E-06	1.623273E-07	3.344142E-07	1.44222E-07	-2.366261E-07	-2.629629E-07	-8.283538E-07	1.233709E-06	-3.571516E-07	7.384263E-03	-4.240065E-07	-3.870809E-07	-7.042987E-08	-3.831894E-07	-1.821438E-07	1.627996E-07	-1.525254E-06
30-05-2022	13:13:26.069	9.674369	18.35156	35.5259	-5.458088E-07	-2.356256E-07	-6.096973E-07	1.008924E-06	-4.266886E-08	8.017546E-08	1.240964E-07	1.177813E-07	-5.781518E-07	-9.601606E-07	-6.293004E-08	-4.46394E-07	7.337098E-03	-4.675503E-07	-2.871764E-07	7.078633E-07	-2.57352E-08	-2.473056E-07	8.42542E-08	-1.43428E-06
30-05-2022	13:13:26.073	9.680102	18.33988	35.54054	-7.006188E-07	1.741254E-07	-4.891613E-07	1.906917E-06	-1.694262E-07	-3.090183E-07	-5.827762E-09	-6.788233E-07	-1.738394E-07	-1.749448E-07	1.192474E-06	-3.4558E-07	7.091403E-03	-2.694483E-07	-1.549779E-07	7.849744E-07	1.200661E-06	-3.820857E-07	-7.065724E-08	-1.846239E-06
30-05-2022	13:13:26.077	9.677201	18.33789	35.52127	-6.161058E-07	-2.040408E-07	-1.60211E-07	1.768492E-06	-1.882282E-07	1.590077E-07	3.956171E-08	-4.047505E-07	3.20415E-07	6.411098E-07	1.48631E-06	1.750707E-07	6.940865E-03	-5.86855E-07	5.712396E-07	8.201264E-07	-4.611856E-07	1.85495E-07	-3.076506E-07	1.46103E-06
30-05-2022	13:13:26.081	9.664956	18.34385	35.53182	4.322479E-07	1.348317E-07	-7.433371E-08	1.655742E-06	-3.521231E-08	6.205693E-07	3.052984E-07	7.768485E-08	6.940844E-08	3.838068E-07	1.919559E-06	5.888768E-07	6.717702E-03	-5.247854E-07	2.098554E-07	4.221665E-07	2.801156E-07	8.326494E-07	8.646846E-08	4.246886E-07
30-05-2022	13:13:26.085	9.690886	18.34561	35.52348	6.380455E-09	-5.035828E-07	-5.398131E-07	1.185365E-06	7.947974E-07	5.527069E-07	-3.225567E-07	-2.901157E-08	-1.917425E-07	-4.296593E-07	1.383132E-07	4.378867E-07	7.118427E-03	-3.010707E-07	-1.539845E-07	9.061716E-08	4.923165E-08	-3.00693E-07	3.918348E-07	1.643282E-07
30-05-2022	13:13:26.089	9.679338	18.35756	35.53061	-4.498921E-07	2.628151E-07	-3.291461E-07	1.423569E-06	7.88462E-09	4.378448E-07	7.660154E-08	-2.706215E-07	-5.643765E-08	-7.0928E-07	8.921304E-07	-2.454936E-07	7.234918E-03	-1.677388E-07	-3.616711E-07	-1.525153E-09	-9.829539E-09	-2.673075E-07	-1.145334E-07	-9.817086E-07
30-05-2022	13:13:26.093	9.661592	18.34052	35.53509	-8.128504E-07	4.365505E-07	-2.727085E-07	1.443662E-06	-4.383192E-07	-1.842916E-07	3.058336E-07	-2.121904E-07	-3.926219E-07	-3.987645E-07	1.18638E-06	-4.722237E-07	7.328653E-03	3.81554E-07	-5.575343E-07	1.094542E-07	1.237642E-06	-2.395679E-07	2.968101E-08	-2.073151E-06
30-05-2022	13:13:26.097	9.690281	18.36419	35.52832	-9.302452E-07	1.072467E-06	3.998629E-07	1.739961E-06	1.038223E-08	4.280922E-07	-2.737413E-07	-3.670804E-07	8.789217E-07	5.750665E-07	1.282849E-06	1.690821E-07	7.244804E-03	-5.618229E-07	-2.001168E-07	4.181682E-07	-1.10491E-06	7.537543E-07	2.162149E-08	2.581531E-07
30-05-2022	13:13:26.101	9.672779	18.36513	35.53415	-8.01055E-08	3.584275E-07	-5.146481E-07	1.476642E-06	3.659326E-07	1.659338E-07	-2.117177E-08	-5.776201E-07	-1.986756E-07	1.852291E-07	1.783799E-06	5.43668E-07	7.201651E-03	-2.648379E-07	-1.147363E-08	1.668363E-07	4.569704E-07	3.426416E-07	2.667793E-07	9.124226E-07
30-05-2022	13:13:26.105	9.682386	18.35307	35.53359	-2.061055E-07	3.743795E-09	-2.707566E-07	1.39711E-06	8.1945E-07	7.069852E-07	-1.581974E-07	1.953883E-08	-3.878435E-07	-6.036386E-07	8.264859E-07	-6.934548E-08	7.187829E-03	-3.473151E-07	1.559434E-07	3.909778E-07	6.904586E-07	3.363591E-07	4.063343E-08	-1.680306E-06
30-05-2022	13:13:26.109	9.677121	18.35295	35.53434	-8.563243E-08	-3.554708E-07	-1.768408E-07	1.120483E-06	1.210861E-07	-1.99781E-07	3.794134E-07	-1.305003E-07	9.896002E-08	-1.658848E-06	-5.463335E-07	-6.082561E-07	7.137409E-03	-3.534506E-07	-3.06052E-07	1.118853E-07	6.053387E-08	-6.831355E-07	1.607672E-07	-2.109842E-06
30-05-2022	13:13:26.113	9.682846	18.34545	35.52552	-3.337286E-07	1.776234E-07	5.113459E-08	1.119406E-06	-4.926882E-08	-1.185142E-07	6.388341E-07	-1.304644E-07	-1.381103E-07	-6.917617E-07	2.212171E-08	4.35718E-08	7.179454E-03	-8.212737E-08	-2.364336E-07	7.826202E-07	-1.07581E-07	-4.713911E-07	-1.789536E-07	-1.063339E-06
30-05-2022	13:13:26.117	9.682796	18.35752	35.52574	5.88653E-08	-7.237156E-07	3.844434E-07	1.458004E-06	4.626154E-07	-3.14965E-08	4.920312E-07	-1.748412E-07	5.014884E-07	-6.756846E-08	1.219017E-06	6.113064E-07	7.168581E-03	-5.126892E-07	6.531572E-08	8.695154E-07	2.27727E-07	4.088039E-07	3.133629E-07	-8.804294E-07
30-05-2022	13:13:26.121	9.674269	18.36038	35.52851	1.767218E-07	1.634292E-08	9.465042E-08	1.624176E-06	4.856619E-07	1.427067E-07	4.738326E-07	-3.016925E-07	2.399247E-07	-1.217324E-07	1.408912E-06	2.217768E-07	7.164987E-03	-4.541667E-07	4.596656E-07	8.114512E-07	7.341022E-08	4.726784E-07	6.772343E-07	1.600861E-06
30-05-2022	13:13:26.125	9.685308	18.35044	35.52993	-8.501677E-08	-3.963351E-07	-3.777901E-10	1.137162E-06	2.35428E-07	-4.502838E-07	7.096311E-08	-7.278372E-07	-2.004666E-07	-9.817226E-07	1.31762E-06	-2.84462E-07	7.149089E-03	1.356756E-07	8.911649E-08	-1.651083E-07	-1.644996E-07	5.564499E-07	3.745369E-07	9.324315E-07
30-05-2022	13:13:26.129	9.664045	18.35681	35.5256	-4.258534E-07	-5.031902E-07	-3.469233E-07	6.539407E-07	-1.777747E-07	-2.742057E-07	2.897401E-07	2.324896E-08	-4.022555E-07	-8.174958E-07	7.237339E-07	-3.059261E-07	7.250277E-03	-3.274741E-07	2.770461E-08	-1.387644E-07	-4.777296E-08	-4.312684E-07	8.914098E-08	-1.150633E-06
30-05-2022	13:13:26.133	9.679945	18.36087	35.52908	-8.930818E-07	4.080702E-07	2.52056E-07	1.506333E-06	-4.17912E-07	-1.511161E-07	4.63984E-07	-5.422683E-07	4.700829E-07	-8.700366E-08	1.457766E-06	-3.967916E-07	7.168619E-03	-6.394868E-07	-1.395655E-07	4.436865E-07	3.482316E-08	-3.418441E-07	2.784768E-07	-1.582629E-06
30-05-2022	13:13:26.137	9.666959	18.34613	35.54272	-4.309886E-07	1.938982E-07	9.517512E-08	8.589688E-07	5.290767E-08	1.219702E-07	4.665889E-07	-9.061803E-08	9.850107E-07	5.304593E-07	1.816282E-06	3.156087E-07	6.994362E-03	-3.032046E-07	-5.207207E-08	3.250989E-07	5.062562E-07	-5.535325E-07	4.791218E-07	5.520738E-07
30-05-2022	13:13:26.141	9.675508	18.35357	35.53396	-2.146967E-07	-1.882654E-07	2.060495E-07	6.809317E-07	5.621521E-07	8.83749E-08	3.365572E-07	-5.748737E-07	-2.103032E-07	-3.215694E-07	1.893491E-06	-7.519423E-08	6.94448E-03	-2.634876E-07	-4.516621E-07	-5.306972E-07	4.402094E-07	2.894642E-07	5.4272E-07	9.024741E-07
30-05-2022	13:13:26.145	9.6867	18.3401	35.54789	9.905097E-08	1.33833E-07	-1.407618E-08	1.154219E-06	6.00754E-07	1.515638E-07	2.153397E-07	-2.218223E-07	-8.838889E-08	-7.756731E-07	1.143662E-06	-9.066963E-09	7.083576E-03	-2.677693E-07	-1.418182E-07	-6.014978E-07	1.30579E-07	5.300256E-08	3.099768E-07	1.43732E-06
30-05-2022	13:13:26.149	9.674318	18.35719	35.53753	-9.681502E-07	-9.957743E-08	-4.876991E-07	8.014048E-07	2.197309E-07	6.926152E-08	2.847803E-07	2.427065E-07	-4.915469E-07	-1.633187E-06	6.57005E-08	-1.953455E-07	7.023887E-03	-4.641152E-07	-2.363987E-07	-1.805557E-07	3.732689E-07	-2.875263E-07	4.58074E-07	-9.131677E-07
30-05-2022	13:13:26.153	9.686629	18.34939	35.53143	-3.855278E-07	3.300897E-07	-1.012477E-07	6.611467E-07	-3.415651E-07	1.345073E-07	8.163283E-08	-8.530317E-08	7.526489E-07	-3.42054E-07	1.406701E-06	-5.148719E-07	7.03534E-03	-8.60522E-08	-2.884987E-07	5.991611E-07	6.254805E-07	-8.881076E-07	2.717745E-07	-2.236766E-06
30-05-2022	13:13:26.157	9.678929	18.33977	35.54513	-3.595862E-07	-2.203505E-07	3.944339E-07	1.337671E-06	-3.834849E-07	-1.028569E-07	3.041208E-07	-3.810289E-07	5.221689E-07	-9.383187E-08	1.066481E-06	4.264691E-07	6.926264E-03	-5.657057E-08	-7.482133E-07	2.16869E-07	2.25086E-07	-2.137033E-07	5.728278E-07	1.449157E-06
30-05-2022	13:13:26.161	9.678952	18.34419	35.52448	-6.581524E-07	-4.098979E-07	1.592455E-07	1.638728E-06	-4.502707E-07	4.051449E-07	2.28079E-07	-9.199338E-07	-3.345891E-07	-4.245381E-07	1.088203E-06	2.983143E-07	7.037602E-03	-6.112224E-07	-3.813441E-07	-1.204626E-07	-1.20564E-07	3.830092E-07	-4.439419E-07	-1.203765E-06
30-05-2022	13:13:26.165	9.671384	18.33154	35.53321	-4.973677E-07	-4.672092E-08	-6.243332E-07	1.021027E-06	-3.559273E-10	5.754443E-07	6.015803E-07	-3.464974E-07	-3.398922E-07	-7.605894E-07	1.625547E-07	4.011012E-07	7.155666E-03	-9.247393E-07	-1.624358E-07	-4.627509E-07	2.636031E-07	6.688424E-07	7.630311E-08	1.835297E-06
30-05-2022	13:13:26.169	9.677334	18.3544	35.5252	-4.782123E-07	-9.151004E-08	-3.854089E-07	1.659758E-06	1.076361E-07	3.535416E-07	-3.451751E-08	7.605295E-07	-2.596468E-07	-8.070996E-07	8.098631E-07	1.004502E-07	7.021546E-03	-3.891028E-07	-9.41397E-08	-2.597412E-07	-1.234167E-07	-3.423198E-07	-2.147632E-07	1.175389E-06
30-05-2022	13:13:26.173	9.687112	18.34968	35.54293	-1.429684E-06	8.320627E-07	1.867682E-07	1.10463E-06	5.066061E-08	3.469513E-07	-5.735523E-08	4.106522E-07	1.313317E-06	-7.368446E-07	1.683944E-06	-1.328702E-07	6.750898E-03	-4.654514E-08	-1.054314E-08	4.647378E-07	-3.350789E-07	-3.032955E-07	5.136896E-08	-1.445156E-06
30-05-2022	13:13:26.177	9.684336	18.34292	35.52677	-5.560511E-07	4.121402E-07	-1.345143E-07	1.163692E-06	3.881619E-08	4.552091E-07	-4.540128E-08	-2.526074E-07	8.359236E-07	3.81568E-07	1.135455E-06	-2.065253E-07	6.901825E-03	-4.166605E-07	-2.203496E-07	1.019963E-07	2.579345E-07	-6.808198E-07	1.451099E-07	-3.422918E-06
30-05-2022	13:13:26.181	9.679626	18.36389	35.52897	-2.083163E-07	2.733784E-07	-1.229077E-07	1.24612E-06	7.599528E-09	2.553162E-07	2.643337E-07	-1.360132E-08	-1.687393E-07	-4.55447E-08	1.005747E-06	1.352209E-07	7.183334E-03	-4.855722E-07	-1.679277E-07	-4.042319E-07	1.072906E-07	3.596562E-07	-3.359883E-08	3.744425E-07
30-05-2022	13:13:26.185	9.679889	18.35829	35.52477	-8.51427E-08	7.369531E-08	-3.346101E-07	7.238319E-07	-6.060383E-10	4.435396E-07	1.906465E-07	-3.143209E-07	-1.225278E-06	-1.328002E-07	8.976223E-07	-2.804742E-07	7.380845E-03	-1.13456E-07	-9.290839E-07	-7.097312E-07	-6.475078E-08	1.25965E-07	-2.248586E-07	-1.457067E-06
30-05-2022	13:13:26.189	9.683155	18.35092	35.53962	1.886152E-08	-3.212265E-08	-6.758246E-08	1.235975E-06	-6.917669E-08	1.052915E-07	5.480191E-07	4.743452E-08	-1.114446E-06	-7.624365E-07	9.562288E-08	-8.196646E-08	7.235097E-03	-4.930161E-08	-2.496073E-07	3.080739E-08	2.15134E-07	-4.780304E-07	-2.690215E-07	-2.053751E-06
30-05-2022	13:13:26.193	9.671014	18.35251	35.52748	-5.965166E-07	4.05395E-07	-9.628051E-08	1.248666E-06	3.50556E-07	4.071738E-09	5.848801E-07	5.357204E-07	6.773147E-07	-8.042452E-07	1.493152E-06	-2.828249E-07	7.242068E-03	-1.606308E-08	2.397918E-07	7.453694E-07	2.878184E-07	-1.469464E-07	4.451627E-08	-8.504405E-07
30-05-2022	13:13:26.197	9.676271	18.35399	35.53889	-6.680729E-07	5.452255E-07	2.796766E-07	1.360814E-06	-5.020372E-07	-3.802807E-07	4.707637E-07	1.57556E-07	7.876994E-07	-2.314314E-08	2.006254E-06	6.087038E-07	7.282482E-03	1.949117E-07	8.491183E-08	7.166434E-07	5.009095E-07	-4.812347E-07	5.332787E-08	-5.047416E-07
